#{"t_start": 1704554890.38357, "env_id": "None"}
r,l,t
1531.100702,1001,24415.179786
1589.60317,1001,24462.024698
1758.70437,1001,24518.385343
1546.050101,1001,24574.906394
0.0,73,24579.772398
1609.7467,1001,24633.686364
1793.52922,1001,24692.946853
1714.690031,1001,24740.041216
1584.470086,1001,24786.859838
1696.635253,1001,24838.034911
1656.811096,1001,24891.288809
1479.720334,1001,24939.692728
0.0,153,24947.263495
0.0,71,24951.05339
0.0,11,24952.079708
0.0,44,24954.614688
0.0,86,24959.025011
0.0,42,24961.739538
0.0,45,24964.350922
0.0,37,24966.578724
0.0,36,24968.699132
0.0,40,24970.966071
0.0,56,24973.990983
0.0,23,24975.522277
0.0,37,24977.700424
0.0,39,24979.958912
0.0,11,24980.925423
0.0,56,24984.009089
0.0,39,24986.300173
0.0,165,24994.260024
0.0,11,24995.272485
0.0,84,24999.611552
0.0,14,25000.716773
0.0,57,25003.82873
0.0,56,25006.887552
0.0,15,25008.054799
1276.691271,1001,25056.211222
0.0,34,25058.683759
0.0,37,25061.525161
0.0,26,25063.879874
0.0,40,25067.011343
0.0,24,25069.062857
0.0,20,25070.912912
0.0,40,25073.95678
0.0,21,25075.941514
0.0,44,25079.323477
0.0,45,25082.756366
0.0,317,25103.525958
0.0,52,25107.455448
0.0,59,25111.737045
0.0,37,25114.359036
0.0,50,25117.747083
0.0,20,25119.344253
0.0,53,25122.825944
0.0,13,25124.105529
0.0,19,25125.736188
0.0,117,25132.633788
0.0,18,25133.927495
0.0,49,25136.782908
0.0,19,25138.095474
0.0,24,25139.669343
0.0,65,25143.094261
0.0,68,25146.761458
0.0,54,25149.691627
0.0,78,25153.84511
0.0,6,25154.610326
0.0,6,25155.382338
0.0,82,25159.644984
0.0,64,25163.072817
0.0,49,25165.872368
0.0,55,25168.86838
0.0,48,25171.530264
0.0,27,25173.281583
0.0,35,25175.421862
0.0,34,25177.496861
0.0,79,25181.560699
0.0,38,25183.764819
0.0,49,25186.521448
0.0,55,25189.478935
0.0,61,25192.887821
0.0,54,25195.8519
0.0,60,25199.006114
0.0,127,25205.615802
0.0,61,25208.88669
0.0,54,25211.831119
0.0,60,25215.162094
0.0,88,25219.685005
0.0,73,25223.863288
0.0,42,25226.418486
173.853961,315,25241.403162
0.0,130,25247.84318
0.0,43,25250.277566
0.0,59,25254.139899
1.330501,123,25262.708813
0.0,106,25268.180975
0.0,69,25271.974751
0.0,60,25275.704786
0.0,86,25280.227757
0.0,33,25282.198396
107.008622,191,25291.477974
0.0,91,25296.174742
0.0,49,25298.892654
0.0,38,25301.098977
0.0,38,25303.307642
0.0,43,25305.821026
0.0,50,25308.651985
0.0,60,25311.928864
0.0,21,25313.384587
0.0,38,25315.546062
0.0,57,25318.576804
0.0,23,25320.092754
0.0,256,25332.133209
0.0,16,25333.416703
0.0,80,25337.645569
0.0,65,25341.108418
0.0,81,25345.434727
0.0,102,25350.610897
0.0,75,25354.479554
155.992334,164,25362.379924
0.0,17,25363.655972
0.0,139,25370.408115
0.0,115,25376.115971
0.0,60,25379.388606
0.0,88,25383.868395
0.0,84,25388.19298
0.0,102,25393.325298
0.0,41,25395.696025
0.0,50,25398.474129
0.0,26,25400.128075
0.0,62,25403.451467
0.0,79,25407.656263
0.0,145,25414.858253
0.0,201,25424.490893
0.0,86,25428.874485
281.729266,343,25444.816901
0.0,52,25447.621402
0.0,184,25456.849785
0.0,138,25463.928915
0.0,97,25468.889333
1.994182,80,25473.108058
0.0,104,25478.437816
0.0,51,25481.230347
0.0,55,25484.186216
0.0,97,25489.153979
0.0,64,25492.649641
0.0,83,25496.864372
0.0,142,25503.718066
1.493856,125,25510.080093
0.0,49,25512.845699
0.0,43,25515.396878
0.0,104,25520.607358
0.0,171,25528.919144
0.0,114,25534.64584
0.0,80,25538.902467
0.0,86,25543.37788
0.0,177,25551.949965
28.460849,493,25574.867232
0.0,98,25579.812011
0.0,120,25585.724253
0.0,163,25593.62704
0.0,106,25599.116366
0.0,85,25603.564477
0.0,57,25606.737992
0.0,226,25617.628751
0.0,27,25619.367105
0.0,47,25621.996289
0.0,219,25632.582994
0.0,29,25634.478925
0.0,171,25643.580307
0.0,46,25646.17836
828.390766,753,25681.531925
0.0,84,25685.971166
1.4076,175,25694.511077
0.0,100,25699.600501
0.0,96,25704.466535
0.0,133,25710.980316
0.0,211,25721.081318
1.475116,158,25728.714548
24.592325,226,25739.468972
281.429883,475,25761.592391
0.0,188,25770.586324
30.851215,95,25775.386807
4.246597,62,25778.724907
0.0,204,25788.693499
35.588352,415,25808.358951
0.0,31,25810.289264
0.0,31,25812.29106
0.0,194,25822.187228
0.0,60,25825.520319
12.451556,496,25849.049432
4.778543,343,25868.829651
0.0,140,25875.848657
0.350891,39,25878.209065
0.0,565,25904.596171
0.0,41,25906.950878
764.077087,678,25938.277613
99.753057,190,25947.31147
42.037952,166,25955.296018
0.0,81,25959.43736
0.0,202,25969.181907
4.428856,116,25974.879749
212.48068,326,25990.25868
19.873696,141,25997.224091
37.255305,184,26006.663961
0.0,329,26022.377984
0.0,85,26026.808025
0.0,109,26032.3163
0.0,212,26042.518146
1.028704,113,26048.107222
1246.555095,1001,26094.139802
1189.443561,1001,26140.202677
1258.125848,1001,26186.564135
1287.134301,1001,26232.803781
1309.310503,1001,26280.465478
1385.290852,1001,26327.571664
1271.203191,1001,26374.284549
1317.508854,1001,26420.586558
1325.909979,1001,26469.934805
1266.545739,1001,26515.951909
1100.104196,1001,26562.890057
1191.343194,1001,26608.757309
1282.305076,1001,26654.5165
1137.024285,1001,26700.213392
1427.298564,1001,26746.483773
1191.141717,1001,26792.711041
1332.838467,1001,26838.516602
1152.07478,1001,26884.473099
1280.642372,1001,26931.386822
1224.997249,1001,26977.190858
1270.463171,1001,27023.941984
1241.066311,1001,27073.348432
1235.155588,1001,27120.014984
1299.833747,1001,27166.358999
1272.178745,1001,27212.299966
1230.200646,1001,27258.03879
1194.012219,1001,27304.724826
1077.637695,1001,27350.787602
1076.096965,1001,27396.734756
1168.392482,1001,27442.599003
1227.783928,1001,27489.613498
990.051062,1001,27535.39224
1141.222464,1001,27581.242354
1195.757394,1001,27627.330352
974.524556,1001,27678.095128
1066.803263,1001,27724.960064
1198.389228,1001,27770.766802
1190.716429,1001,27816.266021
1173.626609,1001,27862.914372
1187.93528,1001,27908.880357
1213.171814,1001,27954.420788
990.105428,1001,28000.262442
910.702957,1001,28047.161965
1099.380132,1001,28093.770579
921.283081,1001,28139.476643
993.607075,1001,28185.10646
1056.081725,1001,28231.963483
1156.072876,1001,28281.300256
1074.240445,1001,28327.315109
1130.392108,1001,28372.825115
1123.053048,1001,28418.997696
433.221115,618,28447.14933
911.902586,1001,28492.880136
1053.994668,1001,28538.779525
1029.89956,1001,28585.776998
1118.756397,1001,28631.638611
1195.469581,1001,28677.276882
1118.353885,1001,28723.34711
938.711089,1001,28770.316957
948.828352,1001,28817.830067
1143.073212,1001,28866.710071
1025.783091,1001,28912.659515
1186.97437,1001,28959.233193
1090.887706,1001,29004.972975
975.498078,1001,29050.771038
1121.973359,1001,29096.742792
480.310975,494,29121.117669
188.330934,181,29130.110772
1205.785999,1001,29178.035769
119.298257,113,29184.612209
317.257068,273,29200.501837
2.350685,65,29204.576054
125.56953,271,29223.13654
141.70403,173,29237.205019
134.605565,167,29250.844594
545.433837,439,29286.83711
245.785394,371,29305.607619
1108.545073,1001,29353.170629
346.496932,297,29367.58311
477.849636,418,29387.63478
191.052312,257,29400.718057
222.332708,207,29411.108375
1062.513852,1001,29461.425802
299.051663,196,29471.932746
1023.504123,1001,29519.652289
228.318723,345,29536.509814
455.164538,430,29557.163058
164.165755,148,29564.591233
